ID,"CubeId;""rendopar"""
1,"PublishingDate;""2018-04-03 14:30"""
2,
3,"Date;""d0"";""Value"""
36468,"2011-04-20;""b2"";""6.487"""
36469,"2011-04-20;""b3"";""0.264"""
36470,"2011-04-20;""t1"";""9.972"""
36471,"2011-04-20;""t2"";""0.578"""
36472,"2011-04-21;""b0"";""2.722"""
36473,"2011-04-21;""b1"";""-2.653"""
36474,"2011-04-21;""b2"";""-5.395"""
36475,"2011-04-21;""b3"";""3.214"""
36476,"2011-04-21;""t1"";""1.22"""
36477,"2011-04-21;""t2"";""0.895"""
36478,"2011-04-22;""b0"";"
36479,"2011-04-22;""b1"";"
36480,"2011-04-22;""b2"";"
36481,"2011-04-22;""b3"";"
36482,"2011-04-22;""t1"";"
36483,"2011-04-22;""t2"";"
36484,"2011-04-25;""b0"";"
36485,"2011-04-25;""b1"";"
36486,"2011-04-25;""b2"";"
36487,"2011-04-25;""b3"";"
36488,"2011-04-25;""t1"";"
36489,"2011-04-25;""t2"";"
36490,"2011-04-26;""b0"";""2.699"""
36491,"2011-04-26;""b1"";""-2.631"""
36492,"2011-04-26;""b2"";""-4.255"""
36493,"2011-04-26;""b3"";""2.195"""
36494,"2011-04-26;""t1"";""1.264"""
36495,"2011-04-26;""t2"";""0.834"""
36496,"2011-04-27;""b0"";""0.707"""
36497,"2011-04-27;""b1"";""-0.639"""
36498,"2011-04-27;""b2"";""6.668"""
36499,"2011-04-27;""b3"";""0.297"""
36500,"2011-04-27;""t1"";""10.436"""
36501,"2011-04-27;""t2"";""0.557"""
36502,"2011-04-28;""b0"";""0.66"""
36503,"2011-04-28;""b1"";""-0.591"""
36504,"2011-04-28;""b2"";""6.926"""
36505,"2011-04-28;""b3"";""0.262"""
36506,"2011-04-28;""t1"";""10.656"""
36507,"2011-04-28;""t2"";""0.488"""
36508,"2011-04-29;""b0"";""0.812"""
36509,"2011-04-29;""b1"";""-0.74"""
36510,"2011-04-29;""b2"";""6.554"""
36511,"2011-04-29;""b3"";""0.246"""
36512,"2011-04-29;""t1"";""10.299"""
36513,"2011-04-29;""t2"";""0.503"""
36514,"2011-05-02;""b0"";""1.048"""
36515,"2011-05-02;""b1"";""-0.976"""
36516,"2011-05-02;""b2"";""6.03"""
36517,"2011-05-02;""b3"";""0.275"""
36518,"2011-05-02;""t1"";""9.805"""
36519,"2011-05-02;""t2"";""0.67"""
36520,"2011-05-03;""b0"";""2.713"""
36521,"2011-05-03;""b1"";""-2.642"""
36522,"2011-05-03;""b2"";""-9.405"""
36523,"2011-05-03;""b3"";""6.972"""
36524,"2011-05-03;""t1"";""1.111"""
36525,"2011-05-03;""t2"";""0.935"""
36526,"2011-05-04;""b0"";""2.721"""
36527,"2011-05-04;""b1"";""-2.651"""
36528,"2011-05-04;""b2"";""-7.572"""
36529,"2011-05-04;""b3"";""5.227"""
36530,"2011-05-04;""t1"";""1.168"""
36531,"2011-05-04;""t2"";""0.937"""
36532,"2011-05-05;""b0"";""2.706"""
36533,"2011-05-05;""b1"";""-2.634"""
36534,"2011-05-05;""b2"";""-7.19"""
36535,"2011-05-05;""b3"";""4.856"""
36536,"2011-05-05;""t1"";""1.156"""
36537,"2011-05-05;""t2"";""0.913"""
36538,"2011-05-06;""b0"";""0.836"""
36539,"2011-05-06;""b1"";""-0.763"""
36540,"2011-05-06;""b2"";""5.657"""
36541,"2011-05-06;""b3"";""0.768"""
36542,"2011-05-06;""t1"";""11.153"""
36543,"2011-05-06;""t2"";""5.763"""
36544,"2011-05-09;""b0"";""2.589"""
36545,"2011-05-09;""b1"";""-2.516"""
36546,"2011-05-09;""b2"";""-10.661"""
36547,"2011-05-09;""b3"";""8.17"""
36548,"2011-05-09;""t1"";""1.069"""
36549,"2011-05-09;""t2"";""0.899"""
36550,"2011-05-10;""b0"";""2.6"""
36551,"2011-05-10;""b1"";""-2.527"""
36552,"2011-05-10;""b2"";""-6.672"""
36553,"2011-05-10;""b3"";""4.284"""
36554,"2011-05-10;""t1"";""1.145"""
36555,"2011-05-10;""t2"";""0.839"""
36556,"2011-05-11;""b0"";""2.584"""
36557,"2011-05-11;""b1"";""-2.513"""
36558,"2011-05-11;""b2"";""-5.765"""
36559,"2011-05-11;""b3"";""3.442"""
36560,"2011-05-11;""t1"";""1.187"""
36561,"2011-05-11;""t2"";""0.81"""
36562,"2011-05-12;""b0"";""1.425"""
36563,"2011-05-12;""b1"";""-1.354"""
36564,"2011-05-12;""b2"";""6.074"""
36565,"2011-05-12;""b3"";""-1.933"""
36566,"2011-05-12;""t1"";""7.485"""
36567,"2011-05-12;""t2"";""4.387"""
36568,"2011-05-13;""b0"";""2.578"""
36569,"2011-05-13;""b1"";""-2.507"""
36570,"2011-05-13;""b2"";""-12.546"""
36571,"2011-05-13;""b3"";""9.898"""
36572,"2011-05-13;""t1"";""1.066"""
36573,"2011-05-13;""t2"";""0.898"""
36574,"2011-05-16;""b0"";""1.733"""
36575,"2011-05-16;""b1"";""-1.661"""
36576,"2011-05-16;""b2"";""5.933"""
36577,"2011-05-16;""b3"";""-2.526"""
36578,"2011-05-16;""t1"";""6.423"""
36579,"2011-05-16;""t2"";""4.251"""
36580,"2011-05-17;""b0"";""1.512"""
36581,"2011-05-17;""b1"";""-1.44"""
36582,"2011-05-17;""b2"";""6.699"""
36583,"2011-05-17;""b3"";""-2.512"""
36584,"2011-05-17;""t1"";""7.488"""
36585,"2011-05-17;""t2"";""5.391"""
36586,"2011-05-18;""b0"";""1.415"""
36587,"2011-05-18;""b1"";""-1.344"""
36588,"2011-05-18;""b2"";""6.93"""
36589,"2011-05-18;""b3"";""-2.624"""
36590,"2011-05-18;""t1"";""7.636"""
36591,"2011-05-18;""t2"";""5.51"""
36592,"2011-05-19;""b0"";""1.427"""
36593,"2011-05-19;""b1"";""-1.359"""
36594,"2011-05-19;""b2"";""6.99"""
36595,"2011-05-19;""b3"";""-2.5"""
36596,"2011-05-19;""t1"";""7.978"""
36597,"2011-05-19;""t2"";""6.152"""
36598,"2011-05-20;""b0"";""1.427"""
36599,"2011-05-20;""b1"";""-1.359"""
36600,"2011-05-20;""b2"";""7.006"""
36601,"2011-05-20;""b3"";""-2.502"""
36602,"2011-05-20;""t1"";""7.971"""
36603,"2011-05-20;""t2"";""6.244"""
36604,"2011-05-23;""b0"";""1.204"""
36605,"2011-05-23;""b1"";""-1.137"""
36606,"2011-05-23;""b2"";""7.238"""
36607,"2011-05-23;""b3"";""-2.518"""
36608,"2011-05-23;""t1"";""8.352"""
36609,"2011-05-23;""t2"";""5.786"""
36610,"2011-05-24;""b0"";""0.886"""
36611,"2011-05-24;""b1"";""-0.823"""
36612,"2011-05-24;""b2"";""8.005"""
36613,"2011-05-24;""b3"";""-2.463"""
36614,"2011-05-24;""t1"";""9.13"""
36615,"2011-05-24;""t2"";""6.77"""
36616,"2011-05-25;""b0"";""0.799"""
36617,"2011-05-25;""b1"";""-0.737"""
36618,"2011-05-25;""b2"";""8.347"""
36619,"2011-05-25;""b3"";""-2.607"""
36620,"2011-05-25;""t1"";""9.018"""
36621,"2011-05-25;""t2"";""6.317"""
36622,"2011-05-26;""b0"";""1.382"""
36623,"2011-05-26;""b1"";""-1.318"""
36624,"2011-05-26;""b2"";""6.885"""
36625,"2011-05-26;""b3"";""-2.546"""
36626,"2011-05-26;""t1"";""7.571"""
36627,"2011-05-26;""t2"";""4.939"""
36628,"2011-05-27;""b0"";""1.372"""
36629,"2011-05-27;""b1"";""-1.305"""
36630,"2011-05-27;""b2"";""7.617"""
36631,"2011-05-27;""b3"";""-3.398"""
36632,"2011-05-27;""t1"";""7.533"""
36633,"2011-05-27;""t2"";""5.461"""
36634,"2011-05-30;""b0"";""1.3"""
36635,"2011-05-30;""b1"";""-1.232"""
36636,"2011-05-30;""b2"";""7.721"""
36637,"2011-05-30;""b3"";""-3.414"""
36638,"2011-05-30;""t1"";""7.576"""
36639,"2011-05-30;""t2"";""5.322"""
36640,"2011-05-31;""b0"";""1.412"""
36641,"2011-05-31;""b1"";""-1.344"""
36642,"2011-05-31;""b2"";""7.731"""
36643,"2011-05-31;""b3"";""-3.607"""
36644,"2011-05-31;""t1"";""7.44"""
36645,"2011-05-31;""t2"";""5.488"""
36646,"2011-06-01;""b0"";""1.39"""
36647,"2011-06-01;""b1"";""-1.322"""
36648,"2011-06-01;""b2"";""7.715"""
36649,"2011-06-01;""b3"";""-3.552"""
36650,"2011-06-01;""t1"";""7.52"""
36651,"2011-06-01;""t2"";""5.665"""
36652,"2011-06-02;""b0"";"
36653,"2011-06-02;""b1"";"
36654,"2011-06-02;""b2"";"
36655,"2011-06-02;""b3"";"
36656,"2011-06-02;""t1"";"
36657,"2011-06-02;""t2"";"
36658,"2011-06-03;""b0"";""1.471"""
36659,"2011-06-03;""b1"";""-1.403"""
36660,"2011-06-03;""b2"";""7.293"""
36661,"2011-06-03;""b3"";""-3.493"""
36662,"2011-06-03;""t1"";""7.445"""
36663,"2011-06-03;""t2"";""5.504"""
36664,"2011-06-06;""b0"";""1.379"""
36665,"2011-06-06;""b1"";""-1.31"""
36666,"2011-06-06;""b2"";""7.342"""
36667,"2011-06-06;""b3"";""-3.453"""
36668,"2011-06-06;""t1"";""7.347"""
36669,"2011-06-06;""t2"";""5.09"""
36670,"2011-06-07;""b0"";""1.387"""
36671,"2011-06-07;""b1"";""-1.32"""
36672,"2011-06-07;""b2"";""7.397"""
36673,"2011-06-07;""b3"";""-3.48"""
36674,"2011-06-07;""t1"";""7.364"""
36675,"2011-06-07;""t2"";""5.077"""
36676,"2011-06-08;""b0"";""1.376"""
36677,"2011-06-08;""b1"";""-1.307"""
36678,"2011-06-08;""b2"";""7.611"""
36679,"2011-06-08;""b3"";""-3.692"""
36680,"2011-06-08;""t1"";""7.265"""
36681,"2011-06-08;""t2"";""4.94"""
36682,"2011-06-09;""b0"";""1.679"""
36683,"2011-06-09;""b1"";""-1.611"""
36684,"2011-06-09;""b2"";""6.798"""
36685,"2011-06-09;""b3"";""-3.85"""
36686,"2011-06-09;""t1"";""6.51"""
36687,"2011-06-09;""t2"";""4.618"""
36688,"2011-06-10;""b0"";""1.675"""
36689,"2011-06-10;""b1"";""-1.606"""
36690,"2011-06-10;""b2"";""6.607"""
36691,"2011-06-10;""b3"";""-3.96"""
36692,"2011-06-10;""t1"";""6.4"""
36693,"2011-06-10;""t2"";""4.439"""
36694,"2011-06-13;""b0"";"
36695,"2011-06-13;""b1"";"
36696,"2011-06-13;""b2"";"
36697,"2011-06-13;""b3"";"
36698,"2011-06-13;""t1"";"
36699,"2011-06-13;""t2"";"
36700,"2011-06-14;""b0"";""1.679"""
36701,"2011-06-14;""b1"";""-1.611"""
36702,"2011-06-14;""b2"";""6.453"""
36703,"2011-06-14;""b3"";""-3.833"""
36704,"2011-06-14;""t1"";""6.275"""
36705,"2011-06-14;""t2"";""4.156"""
36706,"2011-06-15;""b0"";""1.615"""
36707,"2011-06-15;""b1"";""-1.542"""
36708,"2011-06-15;""b2"";""7.13"""
36709,"2011-06-15;""b3"";""-4.356"""
36710,"2011-06-15;""t1"";""6.314"""
36711,"2011-06-15;""t2"";""4.279"""
36712,"2011-06-16;""b0"";""1.521"""
36713,"2011-06-16;""b1"";""-1.449"""
36714,"2011-06-16;""b2"";""8.344"""
36715,"2011-06-16;""b3"";""-5.319"""
36716,"2011-06-16;""t1"";""6.523"""
36717,"2011-06-16;""t2"";""4.484"""
36718,"2011-06-17;""b0"";""1.508"""
36719,"2011-06-17;""b1"";""-1.437"""
36720,"2011-06-17;""b2"";""8.593"""
36721,"2011-06-17;""b3"";""-5.651"""
36722,"2011-06-17;""t1"";""6.483"""
36723,"2011-06-17;""t2"";""4.471"""
36724,"2011-06-20;""b0"";""1.498"""
36725,"2011-06-20;""b1"";""-1.43"""
36726,"2011-06-20;""b2"";""8.574"""
36727,"2011-06-20;""b3"";""-5.62"""
36728,"2011-06-20;""t1"";""6.461"""
36729,"2011-06-20;""t2"";""4.408"""
36730,"2011-06-21;""b0"";""1.667"""
36731,"2011-06-21;""b1"";""-1.598"""
36732,"2011-06-21;""b2"";""10.235"""
36733,"2011-06-21;""b3"";""-7.732"""
36734,"2011-06-21;""t1"";""5.748"""
36735,"2011-06-21;""t2"";""4.375"""
36736,"2011-06-22;""b0"";""1.775"""
36737,"2011-06-22;""b1"";""-1.704"""
36738,"2011-06-22;""b2"";""10.75"""
36739,"2011-06-22;""b3"";""-8.619"""
36740,"2011-06-22;""t1"";""5.435"""
36741,"2011-06-22;""t2"";""4.292"""
36742,"2011-06-23;""b0"";""1.775"""
36743,"2011-06-23;""b1"";""-1.698"""
36744,"2011-06-23;""b2"";""10.743"""
36745,"2011-06-23;""b3"";""-8.688"""
36746,"2011-06-23;""t1"";""5.423"""
36747,"2011-06-23;""t2"";""4.255"""
36748,"2011-06-24;""b0"";""1.785"""
36749,"2011-06-24;""b1"";""-1.706"""
36750,"2011-06-24;""b2"";""10.818"""
36751,"2011-06-24;""b3"";""-8.9"""
36752,"2011-06-24;""t1"";""5.321"""
36753,"2011-06-24;""t2"";""4.196"""
36754,"2011-06-27;""b0"";""1.793"""
36755,"2011-06-27;""b1"";""-1.715"""
36756,"2011-06-27;""b2"";""10.828"""
36757,"2011-06-27;""b3"";""-8.943"""
36758,"2011-06-27;""t1"";""5.424"""
36759,"2011-06-27;""t2"";""4.229"""
36760,"2011-06-28;""b0"";""1.799"""
36761,"2011-06-28;""b1"";""-1.723"""
36762,"2011-06-28;""b2"";""10.705"""
36763,"2011-06-28;""b3"";""-8.739"""
36764,"2011-06-28;""t1"";""5.465"""
36765,"2011-06-28;""t2"";""4.273"""
36766,"2011-06-29;""b0"";""2.551"""
36767,"2011-06-29;""b1"";""-2.472"""
36768,"2011-06-29;""b2"";""-8.598"""
36769,"2011-06-29;""b3"";""5.489"""
36770,"2011-06-29;""t1"";""1.127"""
36771,"2011-06-29;""t2"";""0.731"""
36772,"2011-06-30;""b0"";""2.57"""
36773,"2011-06-30;""b1"";""-2.5"""
36774,"2011-06-30;""b2"";""-12.421"""
36775,"2011-06-30;""b3"";""9.147"""
36776,"2011-06-30;""t1"";""1.049"""
36777,"2011-06-30;""t2"";""0.786"""
36778,"2011-07-01;""b0"";""1.643"""
36779,"2011-07-01;""b1"";""-1.573"""
36780,"2011-07-01;""b2"";""6.089"""
36781,"2011-07-01;""b3"";""-3.251"""
36782,"2011-07-01;""t1"";""6.645"""
36783,"2011-07-01;""t2"";""3.717"""
36784,"2011-07-04;""b0"";""1.829"""
36785,"2011-07-04;""b1"";""-1.76"""
36786,"2011-07-04;""b2"";""4.71"""
36787,"2011-07-04;""b3"";""-2.31"""
36788,"2011-07-04;""t1"";""6.661"""
36789,"2011-07-04;""t2"";""3.374"""
36790,"2011-07-05;""b0"";""2.555"""
36791,"2011-07-05;""b1"";""-2.486"""
36792,"2011-07-05;""b2"";""-14.97"""
36793,"2011-07-05;""b3"";""11.67"""
36794,"2011-07-05;""t1"";""1.021"""
36795,"2011-07-05;""t2"";""0.808"""
36796,"2011-07-06;""b0"";""2.517"""
36797,"2011-07-06;""b1"";""-2.449"""
36798,"2011-07-06;""b2"";""-12.064"""
36799,"2011-07-06;""b3"";""8.856"""
36800,"2011-07-06;""t1"";""1.038"""
36801,"2011-07-06;""t2"";""0.771"""
36802,"2011-07-07;""b0"";""2.528"""
36803,"2011-07-07;""b1"";""-2.459"""
36804,"2011-07-07;""b2"";""-7.156"""
36805,"2011-07-07;""b3"";""4.209"""
36806,"2011-07-07;""t1"";""1.181"""
36807,"2011-07-07;""t2"";""0.684"""
36808,"2011-07-08;""b0"";""2.537"""
36809,"2011-07-08;""b1"";""-2.469"""
36810,"2011-07-08;""b2"";""-10.12"""
36811,"2011-07-08;""b3"";""6.959"""
36812,"2011-07-08;""t1"";""1.074"""
36813,"2011-07-08;""t2"";""0.746"""
36814,"2011-07-11;""b0"";""2.506"""
36815,"2011-07-11;""b1"";""-2.436"""
36816,"2011-07-11;""b2"";""-12.618"""
36817,"2011-07-11;""b3"";""9.321"""
36818,"2011-07-11;""t1"";""1.058"""
36819,"2011-07-11;""t2"";""0.785"""
36820,"2011-07-12;""b0"";""2.389"""
36821,"2011-07-12;""b1"";""-2.321"""
36822,"2011-07-12;""b2"";""-11.186"""
36823,"2011-07-12;""b3"";""8.012"""
36824,"2011-07-12;""t1"";""1.093"""
36825,"2011-07-12;""t2"";""0.768"""
36826,"2011-07-13;""b0"";""2.325"""
36827,"2011-07-13;""b1"";""-2.255"""
36828,"2011-07-13;""b2"";""-9.954"""
36829,"2011-07-13;""b3"";""6.869"""
36830,"2011-07-13;""t1"";""1.045"""
36831,"2011-07-13;""t2"";""0.688"""
36832,"2011-07-14;""b0"";""2.339"""
36833,"2011-07-14;""b1"";""-2.269"""
36834,"2011-07-14;""b2"";""-11.4"""
36835,"2011-07-14;""b3"";""8.253"""
36836,"2011-07-14;""t1"";""1.04"""
36837,"2011-07-14;""t2"";""0.734"""
36838,"2011-07-15;""b0"";""2.279"""
36839,"2011-07-15;""b1"";""-2.21"""
36840,"2011-07-15;""b2"";""-14.562"""
36841,"2011-07-15;""b3"";""11.459"""
36842,"2011-07-15;""t1"";""0.989"""
36843,"2011-07-15;""t2"";""0.766"""
36844,"2011-07-18;""b0"";""2.234"""
36845,"2011-07-18;""b1"";""-2.166"""
36846,"2011-07-18;""b2"";""-10.53"""
36847,"2011-07-18;""b3"";""7.544"""
36848,"2011-07-18;""t1"";""1.006"""
36849,"2011-07-18;""t2"";""0.683"""
36850,"2011-07-19;""b0"";""2.295"""
36851,"2011-07-19;""b1"";""-2.227"""
36852,"2011-07-19;""b2"";""-12.928"""
36853,"2011-07-19;""b3"";""9.833"""
36854,"2011-07-19;""t1"";""0.993"""
36855,"2011-07-19;""t2"";""0.742"""
36856,"2011-07-20;""b0"";""2.334"""
36857,"2011-07-20;""b1"";""-2.266"""
36858,"2011-07-20;""b2"";""-10.641"""
36859,"2011-07-20;""b3"";""7.572"""
36860,"2011-07-20;""t1"";""1.033"""
36861,"2011-07-20;""t2"";""0.714"""
36862,"2011-07-21;""b0"";""2.389"""
36863,"2011-07-21;""b1"";""-2.321"""
36864,"2011-07-21;""b2"";""-10.089"""
36865,"2011-07-21;""b3"";""6.973"""
36866,"2011-07-21;""t1"";""1.052"""
36867,"2011-07-21;""t2"";""0.706"""
36868,"2011-07-22;""b0"";""2.42"""
36869,"2011-07-22;""b1"";""-2.35"""
36870,"2011-07-22;""b2"";""-7.297"""
36871,"2011-07-22;""b3"";""4.386"""
36872,"2011-07-22;""t1"";""1.167"""
36873,"2011-07-22;""t2"";""0.668"""
36874,"2011-07-25;""b0"";""2.369"""
36875,"2011-07-25;""b1"";""-2.299"""
36876,"2011-07-25;""b2"";""-7.767"""
36877,"2011-07-25;""b3"";""4.839"""
36878,"2011-07-25;""t1"";""1.133"""
36879,"2011-07-25;""t2"";""0.666"""
36880,"2011-07-26;""b0"";""2.371"""
36881,"2011-07-26;""b1"";""-2.301"""
36882,"2011-07-26;""b2"";""-10.635"""
36883,"2011-07-26;""b3"";""7.605"""
36884,"2011-07-26;""t1"";""1.11"""
36885,"2011-07-26;""t2"";""0.782"""
36886,"2011-07-27;""b0"";""2.283"""
36887,"2011-07-27;""b1"";""-2.213"""
36888,"2011-07-27;""b2"";""-7.864"""
36889,"2011-07-27;""b3"";""5.001"""
36890,"2011-07-27;""t1"";""1.153"""
36891,"2011-07-27;""t2"";""0.684"""
36892,"2011-07-28;""b0"";""2.26"""
36893,"2011-07-28;""b1"";""-2.19"""
36894,"2011-07-28;""b2"";""-9.453"""
36895,"2011-07-28;""b3"";""6.531"""
36896,"2011-07-28;""t1"";""1.14"""
36897,"2011-07-28;""t2"";""0.752"""
36898,"2011-07-29;""b0"";""2.237"""
36899,"2011-07-29;""b1"";""-2.165"""
36900,"2011-07-29;""b2"";""-11.222"""
36901,"2011-07-29;""b3"";""8.231"""
36902,"2011-07-29;""t1"";""1.075"""
36903,"2011-07-29;""t2"";""0.761"""
36904,"2011-08-01;""b0"";"
36905,"2011-08-01;""b1"";"
36906,"2011-08-01;""b2"";"
36907,"2011-08-01;""b3"";"
36908,"2011-08-01;""t1"";"
36909,"2011-08-01;""t2"";"
36910,"2011-08-02;""b0"";""2.136"""
36911,"2011-08-02;""b1"";""-2.064"""
36912,"2011-08-02;""b2"";""-8.553"""
36913,"2011-08-02;""b3"";""5.725"""
36914,"2011-08-02;""t1"";""1.131"""
36915,"2011-08-02;""t2"";""0.689"""
36916,"2011-08-03;""b0"";""2.113"""
36917,"2011-08-03;""b1"";""-2.04"""
36918,"2011-08-03;""b2"";""-12.593"""
36919,"2011-08-03;""b3"";""9.555"""
36920,"2011-08-03;""t1"";""1.025"""
36921,"2011-08-03;""t2"";""0.737"""
36922,"2011-08-04;""b0"";""2.146"""
36923,"2011-08-04;""b1"";""-2.087"""
36924,"2011-08-04;""b2"";""-8.217"""
36925,"2011-08-04;""b3"";""5.268"""
36926,"2011-08-04;""t1"";""1.156"""
36927,"2011-08-04;""t2"";""0.677"""
36928,"2011-08-05;""b0"";""2.086"""
36929,"2011-08-05;""b1"";""-2.041"""
36930,"2011-08-05;""b2"";""-11.704"""
36931,"2011-08-05;""b3"";""8.637"""
36932,"2011-08-05;""t1"";""1.094"""
36933,"2011-08-05;""t2"";""0.775"""
36934,"2011-08-08;""b0"";""2.143"""
36935,"2011-08-08;""b1"";""-2.103"""
36936,"2011-08-08;""b2"";""-9.275"""
36937,"2011-08-08;""b3"";""6.124"""
36938,"2011-08-08;""t1"";""1.146"""
36939,"2011-08-08;""t2"";""0.707"""
36940,"2011-08-09;""b0"";""2.131"""
36941,"2011-08-09;""b1"";""-2.089"""
36942,"2011-08-09;""b2"";""-14.028"""
36943,"2011-08-09;""b3"";""10.873"""
36944,"2011-08-09;""t1"";""1.199"""
36945,"2011-08-09;""t2"";""0.913"""
36946,"2011-08-10;""b0"";""2.076"""
36947,"2011-08-10;""b1"";""-2.041"""
36948,"2011-08-10;""b2"";""-13.28"""
36949,"2011-08-10;""b3"";""10.047"""
36950,"2011-08-10;""t1"";""1.076"""
36951,"2011-08-10;""t2"";""0.79"""
36952,"2011-08-11;""b0"";""2.042"""
36953,"2011-08-11;""b1"";""-2.03"""
36954,"2011-08-11;""b2"";""-11.506"""
36955,"2011-08-11;""b3"";""8.44"""
36956,"2011-08-11;""t1"";""1.206"""
36957,"2011-08-11;""t2"";""0.861"""
36958,"2011-08-12;""b0"";""2.113"""
36959,"2011-08-12;""b1"";""-2.108"""
36960,"2011-08-12;""b2"";""-19.327"""
36961,"2011-08-12;""b3"";""15.949"""
36962,"2011-08-12;""t1"";""1.128"""
36963,"2011-08-12;""t2"";""0.927"""
36964,"2011-08-15;""b0"";""2.157"""
36965,"2011-08-15;""b1"";""-2.155"""
36966,"2011-08-15;""b2"";""-10.558"""
36967,"2011-08-15;""b3"";""7.428"""
36968,"2011-08-15;""t1"";""1.238"""
36969,"2011-08-15;""t2"";""0.875"""
36970,"2011-08-16;""b0"";""2.063"""
36971,"2011-08-16;""b1"";""-2.06"""
36972,"2011-08-16;""b2"";""-11.039"""
36973,"2011-08-16;""b3"";""7.944"""
36974,"2011-08-16;""t1"";""1.18"""
36975,"2011-08-16;""t2"";""0.842"""
36976,"2011-08-17;""b0"";""1.964"""
36977,"2011-08-17;""b1"";""-1.961"""
36978,"2011-08-17;""b2"";""-17.207"""
36979,"2011-08-17;""b3"";""14.127"""
36980,"2011-08-17;""t1"";""1.093"""
36981,"2011-08-17;""t2"";""0.903"""
36982,"2011-08-18;""b0"";""1.943"""
36983,"2011-08-18;""b1"";""-1.943"""
36984,"2011-08-18;""b2"";""-10.52"""
36985,"2011-08-18;""b3"";""7.569"""
36986,"2011-08-18;""t1"";""1.368"""
36987,"2011-08-18;""t2"";""0.978"""
36988,"2011-08-19;""b0"";""1.787"""
36989,"2011-08-19;""b1"";""-1.787"""
36990,"2011-08-19;""b2"";""-8.931"""
36991,"2011-08-19;""b3"";""6.232"""
36992,"2011-08-19;""t1"";""1.365"""
36993,"2011-08-19;""t2"";""0.951"""
36994,"2011-08-22;""b0"";""1.726"""
36995,"2011-08-22;""b1"";""-1.729"""
36996,"2011-08-22;""b2"";""-4.785"""
36997,"2011-08-22;""b3"";""2.485"""
36998,"2011-08-22;""t1"";""1.493"""
36999,"2011-08-22;""t2"";""0.769"""
37000,"2011-08-23;""b0"";""1.824"""
37001,"2011-08-23;""b1"";""-1.844"""
37002,"2011-08-23;""b2"";""-9.082"""
37003,"2011-08-23;""b3"";""6.467"""
37004,"2011-08-23;""t1"";""1.3"""
37005,"2011-08-23;""t2"";""0.951"""
37006,"2011-08-24;""b0"";""1.747"""
37007,"2011-08-24;""b1"";""-1.767"""
37008,"2011-08-24;""b2"";""-5.985"""
37009,"2011-08-24;""b3"";""3.539"""
37010,"2011-08-24;""t1"";""1.311"""
37011,"2011-08-24;""t2"";""0.797"""
37012,"2011-08-25;""b0"";""1.839"""
37013,"2011-08-25;""b1"";""-1.859"""
37014,"2011-08-25;""b2"";""-6.418"""
37015,"2011-08-25;""b3"";""3.833"""
37016,"2011-08-25;""t1"";""1.301"""
37017,"2011-08-25;""t2"";""0.795"""
37018,"2011-08-26;""b0"";""1.832"""
37019,"2011-08-26;""b1"";""-1.852"""
37020,"2011-08-26;""b2"";""-7.118"""
37021,"2011-08-26;""b3"";""4.427"""
37022,"2011-08-26;""t1"";""1.26"""
37023,"2011-08-26;""t2"";""0.807"""
37024,"2011-08-29;""b0"";""1.87"""
37025,"2011-08-29;""b1"";""-1.89"""
37026,"2011-08-29;""b2"";""-5.178"""
37027,"2011-08-29;""b3"";""2.72"""
37028,"2011-08-29;""t1"";""1.471"""
37029,"2011-08-29;""t2"";""0.804"""
37030,"2011-08-30;""b0"";""1.875"""
37031,"2011-08-30;""b1"";""-1.895"""
37032,"2011-08-30;""b2"";""-9.103"""
37033,"2011-08-30;""b3"";""6.226"""
37034,"2011-08-30;""t1"";""1.163"""
37035,"2011-08-30;""t2"";""0.822"""
37036,"2011-08-31;""b0"";""1.443"""
37037,"2011-08-31;""b1"";""-1.463"""
37038,"2011-08-31;""b2"";""3.421"""
37039,"2011-08-31;""b3"";""-2.238"""
37040,"2011-08-31;""t1"";""6.423"""
37041,"2011-08-31;""t2"";""3.213"""
37042,"2011-09-01;""b0"";""1.901"""
37043,"2011-09-01;""b1"";""-1.905"""
37044,"2011-09-01;""b2"";""-7.349"""
37045,"2011-09-01;""b3"";""4.518"""
37046,"2011-09-01;""t1"";""1.168"""
37047,"2011-09-01;""t2"";""0.75"""
37048,"2011-09-02;""b0"";""1.899"""
37049,"2011-09-02;""b1"";""-1.899"""
37050,"2011-09-02;""b2"";""-5.548"""
37051,"2011-09-02;""b3"";""2.922"""
37052,"2011-09-02;""t1"";""1.41"""
37053,"2011-09-02;""t2"";""0.792"""
37054,"2011-09-05;""b0"";""1.834"""
37055,"2011-09-05;""b1"";""-1.838"""
37056,"2011-09-05;""b2"";""-7.129"""
37057,"2011-09-05;""b3"";""4.462"""
37058,"2011-09-05;""t1"";""1.399"""
37059,"2011-09-05;""t2"";""0.921"""
37060,"2011-09-06;""b0"";""1.86"""
37061,"2011-09-06;""b1"";""-1.863"""
37062,"2011-09-06;""b2"";""-6.362"""
37063,"2011-09-06;""b3"";""3.88"""
37064,"2011-09-06;""t1"";""1.562"""
37065,"2011-09-06;""t2"";""1.033"""
37066,"2011-09-07;""b0"";""1.877"""
37067,"2011-09-07;""b1"";""-1.88"""
37068,"2011-09-07;""b2"";""-5.652"""
37069,"2011-09-07;""b3"";""3.062"""
37070,"2011-09-07;""t1"";""1.406"""
37071,"2011-09-07;""t2"";""0.806"""
